sale_id,sale_date,location,product_id,quantity,unit_price,discount,net_amount
S005105,2025-12-29,Dania Beach,P0298,1,10.79,0.0,10.79
S002660,2025-10-16,Oakland Park,P0097,1,11.18,0.0,11.18
S005139,2025-12-30,Oakland Park,P0294,1,30.88,0.0,30.88
S001277,2025-08-23,Dania Beach,P0253,1,12.31,0.0,12.31
S001470,2025-08-30,Lake Worth,P0188,1,14.19,2.0,12.19
S008271,2026-04-30,Oakland Park,P0022,1,7.3,0.0,7.3
S000138,2025-07-06,Dania Beach,P0087,1,10.56,0.0,10.56
S006435,2026-03-03,Oakland Park,P0007,1,18.87,0.0,18.87
S000408,2025-07-17,Oakland Park,P0040,1,30.27,0.0,30.27
S005841,2026-02-01,Dania Beach,P0187,2,8.33,0.0,16.66
S000856,2025-08-04,Dania Beach,P0055,1,18.49,0.0,18.49
S006700,2026-03-15,Dania Beach,P0279,1,5.18,0.0,5.18
S001833,2025-09-13,Lake Worth,P0192,1,9.96,0.0,9.96
S008891,2026-05-24,Oakland Park,P0229,1,15.22,5.0,10.22
S003215,2025-11-06,Lake Worth,P0112,1,9.26,0.0,9.26
S001299,2025-08-23,Dania Beach,P0141,2,18.03,0.0,36.06
S006242,2026-02-22,Oakland Park,P0077,1,38.06,0.0,38.06
S004005,2025-12-06,Oakland Park,P0074,2,23.62,0.0,47.24
S008434,2026-05-07,Dania Beach,P0126,1,18.39,0.0,18.39
S003962,2025-12-05,Dania Beach,P0229,1,15.22,0.0,15.22
S008474,2026-05-08,Lake Worth,P0070,2,22.38,0.0,44.76
S006860,2026-03-21,Dania Beach,P0141,2,18.03,0.0,36.06
S005753,2026-01-29,Dania Beach,P0229,1,15.22,0.0,15.22
S001157,2025-08-17,Dania Beach,P0013,1,19.04,5.0,14.04
S009300,2026-06-09,Oakland Park,P0071,1,14.0,0.0,14.0
S009222,2026-06-06,Lake Worth,P0028,1,22.61,0.0,22.61
S008919,2026-05-25,Oakland Park,P0158,1,15.94,2.0,13.94
S004651,2025-12-20,Lake Worth,P0229,2,15.22,0.0,30.44
S001925,2025-09-17,Oakland Park,P0258,2,20.03,0.0,40.06
S002011,2025-09-21,Oakland Park,P0286,1,17.06,0.0,17.06
S001477,2025-08-30,Dania Beach,P0100,1,34.67,0.0,34.67
S005209,2025-12-31,Oakland Park,P0120,1,23.21,0.0,23.21
S003437,2025-11-16,Oakland Park,P0145,1,18.52,0.0,18.52
S002395,2025-10-05,Dania Beach,P0137,1,34.89,0.0,34.89
S003720,2025-11-28,Dania Beach,P0116,1,38.74,0.0,38.74
S003075,2025-11-01,Lake Worth,P0259,1,34.69,0.0,34.69
S006146,2026-02-17,Lake Worth,P0077,1,38.06,0.0,38.06
S000534,2025-07-22,Oakland Park,P0069,1,21.4,2.0,19.4
S007724,2026-04-16,Oakland Park,P0258,1,20.03,5.0,15.03
S004395,2025-12-14,Dania Beach,P0180,2,14.34,0.0,28.68
S003993,2025-12-06,Dania Beach,P0258,1,20.03,0.0,20.03
S006659,2026-03-13,Oakland Park,P0138,1,18.5,0.0,18.5
S002208,2025-09-28,Dania Beach,P0298,1,10.79,2.0,8.79
S006391,2026-03-01,Oakland Park,P0122,1,15.39,0.0,15.39
S009814,2026-06-29,Dania Beach,P0137,1,34.89,0.0,34.89
S004068,2025-12-07,Oakland Park,P0029,1,44.82,0.0,44.82
S009584,2026-06-21,Oakland Park,P0067,2,22.05,0.0,44.1
S000235,2025-07-09,Dania Beach,P0190,1,31.63,0.0,31.63
S000798,2025-08-02,Dania Beach,P0021,1,20.19,0.0,20.19
S002867,2025-10-24,Dania Beach,P0110,1,16.9,0.0,16.9
S000472,2025-07-19,Oakland Park,P0041,1,11.22,0.0,11.22
S001742,2025-09-09,Dania Beach,P0258,1,20.03,0.0,20.03
S002718,2025-10-18,Lake Worth,P0235,1,21.78,0.0,21.78
S006553,2026-03-08,Oakland Park,P0242,1,16.38,0.0,16.38
S004986,2025-12-27,Dania Beach,P0081,1,12.2,0.0,12.2
S000880,2025-08-05,Dania Beach,P0232,3,35.97,5.0,92.91
S009083,2026-06-01,Lake Worth,P0266,3,28.75,0.0,86.25
S004730,2025-12-22,Dania Beach,P0181,1,38.54,0.0,38.54
S009308,2026-06-10,Lake Worth,P0099,1,32.17,0.0,32.17
S005303,2026-01-05,Dania Beach,P0264,1,39.66,0.0,39.66
S009290,2026-06-08,Lake Worth,P0216,1,14.8,0.0,14.8
S007728,2026-04-16,Oakland Park,P0069,1,21.4,0.0,21.4
S003674,2025-11-26,Lake Worth,P0173,2,28.8,2.0,53.6
S000279,2025-07-11,Oakland Park,P0107,1,35.69,0.0,35.69
S005515,2026-01-16,Dania Beach,P0227,1,22.7,0.0,22.7
S000052,2025-07-03,Dania Beach,P0201,1,37.27,0.0,37.27
S001840,2025-09-13,Lake Worth,P0075,1,16.43,0.0,16.43
S002510,2025-10-09,Oakland Park,P0074,1,23.62,0.0,23.62
S000217,2025-07-08,Dania Beach,P0258,1,20.03,0.0,20.03
S000980,2025-08-10,Dania Beach,P0127,1,26.3,0.0,26.3
S008957,2026-05-27,Dania Beach,P0124,1,14.5,0.0,14.5
S002183,2025-09-27,Oakland Park,P0258,1,20.03,0.0,20.03
S009658,2026-06-23,Oakland Park,P0065,1,22.31,0.0,22.31
S008863,2026-05-23,Dania Beach,P0071,1,14.0,0.0,14.0
S002779,2025-10-20,Oakland Park,P0022,1,7.3,2.0,5.3
S001008,2025-08-11,Dania Beach,P0154,1,15.49,0.0,15.49
S000508,2025-07-21,Dania Beach,P0077,1,38.06,0.0,38.06
S008868,2026-05-23,Lake Worth,P0120,1,23.21,0.0,23.21
S001413,2025-08-27,Dania Beach,P0258,2,20.03,0.0,40.06
S007059,2026-03-30,Oakland Park,P0079,2,38.19,0.0,76.38
S005381,2026-01-09,Lake Worth,P0099,1,32.17,0.0,32.17
S005779,2026-01-30,Lake Worth,P0028,1,22.61,0.0,22.61
S008594,2026-05-12,Dania Beach,P0289,1,47.01,2.0,45.01
S006312,2026-02-27,Lake Worth,P0150,1,8.12,5.0,3.12
S001169,2025-08-17,Lake Worth,P0245,1,30.57,0.0,30.57
S003335,2025-11-11,Dania Beach,P0291,1,10.13,0.0,10.13
S004505,2025-12-17,Oakland Park,P0003,1,11.11,0.0,11.11
S009115,2026-06-02,Dania Beach,P0022,1,7.3,0.0,7.3
S003132,2025-11-03,Dania Beach,P0041,2,11.22,0.0,22.44
S006818,2026-03-20,Oakland Park,P0037,1,16.2,0.0,16.2
S006064,2026-02-13,Dania Beach,P0150,1,8.12,0.0,8.12
S008747,2026-05-18,Dania Beach,P0181,1,38.54,0.0,38.54
S006218,2026-02-21,Dania Beach,P0234,1,39.24,0.0,39.24
S003386,2025-11-14,Dania Beach,P0141,1,18.03,0.0,18.03
S009049,2026-05-30,Dania Beach,P0045,1,31.47,0.0,31.47
S001615,2025-09-04,Dania Beach,P0028,1,22.61,0.0,22.61
S004724,2025-12-22,Dania Beach,P0283,1,41.77,0.0,41.77
S000050,2025-07-03,Dania Beach,P0003,1,11.11,0.0,11.11
S008449,2026-05-07,Dania Beach,P0138,1,18.5,0.0,18.5
S006895,2026-03-22,Lake Worth,P0271,1,13.23,0.0,13.23
S009603,2026-06-21,Dania Beach,P0263,1,24.16,5.0,19.16
S000909,2025-08-07,Oakland Park,P0045,1,31.47,0.0,31.47
S006682,2026-03-14,Dania Beach,P0188,3,14.19,2.0,36.57
S008753,2026-05-18,Dania Beach,P0234,1,39.24,0.0,39.24
S004408,2025-12-15,Oakland Park,P0095,1,15.25,0.0,15.25
S009088,2026-06-01,Lake Worth,P0148,2,17.71,0.0,35.42
S003712,2025-11-28,Dania Beach,P0162,1,9.66,0.0,9.66
S003683,2025-11-26,Dania Beach,P0268,1,28.7,0.0,28.7
S003301,2025-11-09,Oakland Park,P0253,1,12.31,5.0,7.31
S007657,2026-04-14,Lake Worth,P0138,1,18.5,0.0,18.5
S008875,2026-05-23,Oakland Park,P0106,1,14.38,0.0,14.38
S008196,2026-04-27,Oakland Park,P0231,1,16.4,0.0,16.4
S004524,2025-12-17,Lake Worth,P0076,2,28.11,0.0,56.22
S004789,2025-12-23,Dania Beach,P0130,1,19.21,0.0,19.21
S006414,2026-03-03,Dania Beach,P0161,1,43.05,0.0,43.05
S004210,2025-12-11,Oakland Park,P0080,1,3.25,0.0,3.25
S002784,2025-10-20,Dania Beach,P0283,1,41.77,0.0,41.77
S001113,2025-08-16,Dania Beach,P0229,1,15.22,0.0,15.22
S001645,2025-09-06,Oakland Park,P0056,1,36.04,0.0,36.04
S002039,2025-09-22,Dania Beach,P0233,1,22.74,5.0,17.74
S007833,2026-04-18,Lake Worth,P0123,1,32.28,0.0,32.28
S002667,2025-10-16,Dania Beach,P0137,1,34.89,0.0,34.89
S005781,2026-01-30,Lake Worth,P0122,1,15.39,0.0,15.39
S001394,2025-08-27,Lake Worth,P0028,1,22.61,0.0,22.61
S006517,2026-03-07,Oakland Park,P0116,1,38.74,0.0,38.74
S007408,2026-04-08,Dania Beach,P0281,1,17.35,0.0,17.35
S008063,2026-04-25,Oakland Park,P0264,1,39.66,0.0,39.66
S007173,2026-04-03,Oakland Park,P0100,1,34.67,2.0,32.67
S001564,2025-09-02,Oakland Park,P0062,1,34.29,0.0,34.29
S003980,2025-12-05,Dania Beach,P0198,3,5.19,0.0,15.57
S006520,2026-03-07,Dania Beach,P0071,1,14.0,0.0,14.0
S005170,2025-12-31,Oakland Park,P0248,1,14.4,0.0,14.4
S001219,2025-08-20,Lake Worth,P0225,1,30.83,0.0,30.83
S003756,2025-11-29,Oakland Park,P0016,1,9.61,0.0,9.61
S004391,2025-12-14,Dania Beach,P0193,1,15.19,0.0,15.19
S001753,2025-09-09,Dania Beach,P0258,1,20.03,0.0,20.03
S007043,2026-03-29,Dania Beach,P0132,1,38.62,0.0,38.62
S000669,2025-07-28,Lake Worth,P0229,1,15.22,0.0,15.22
S002782,2025-10-20,Oakland Park,P0145,1,18.52,0.0,18.52
S009336,2026-06-11,Dania Beach,P0120,1,23.21,0.0,23.21
S004675,2025-12-21,Oakland Park,P0242,1,16.38,0.0,16.38
S001834,2025-09-13,Dania Beach,P0077,1,38.06,0.0,38.06
S007546,2026-04-12,Oakland Park,P0141,1,18.03,0.0,18.03
S000349,2025-07-14,Lake Worth,P0042,1,16.07,0.0,16.07
S003630,2025-11-24,Dania Beach,P0016,2,9.61,0.0,19.22
S001705,2025-09-07,Lake Worth,P0228,1,12.36,0.0,12.36
S008830,2026-05-22,Lake Worth,P0150,1,8.12,0.0,8.12
S006017,2026-02-10,Oakland Park,P0152,2,10.83,5.0,11.66
S003985,2025-12-06,Lake Worth,P0172,1,16.93,0.0,16.93
S003202,2025-11-06,Oakland Park,P0147,1,40.67,0.0,40.67
S001975,2025-09-19,Oakland Park,P0045,1,31.47,0.0,31.47
S002430,2025-10-06,Dania Beach,P0079,1,38.19,0.0,38.19
S003944,2025-12-05,Oakland Park,P0171,1,15.79,0.0,15.79
S004967,2025-12-27,Lake Worth,P0053,1,11.0,2.0,9.0
S003353,2025-11-12,Dania Beach,P0120,1,23.21,0.0,23.21
S009041,2026-05-30,Oakland Park,P0239,1,7.76,2.0,5.76
S004323,2025-12-13,Dania Beach,P0094,1,15.94,0.0,15.94
S000466,2025-07-19,Oakland Park,P0133,1,31.55,0.0,31.55
S008045,2026-04-24,Oakland Park,P0029,2,44.82,0.0,89.64
S000324,2025-07-13,Dania Beach,P0268,1,28.7,0.0,28.7
S007084,2026-03-31,Oakland Park,P0171,1,15.79,0.0,15.79
S003628,2025-11-24,Dania Beach,P0258,1,20.03,0.0,20.03
S002726,2025-10-18,Oakland Park,P0187,1,8.33,0.0,8.33
S000943,2025-08-09,Oakland Park,P0101,1,40.29,2.0,38.29
S008751,2026-05-18,Lake Worth,P0058,1,6.59,0.0,6.59
S000617,2025-07-26,Lake Worth,P0250,1,26.07,0.0,26.07
S002076,2025-09-23,Oakland Park,P0141,1,18.03,0.0,18.03
S008619,2026-05-13,Dania Beach,P0028,1,22.61,0.0,22.61
S004500,2025-12-17,Dania Beach,P0203,1,28.04,0.0,28.04
S000658,2025-07-27,Oakland Park,P0258,1,20.03,0.0,20.03
S009372,2026-06-13,Dania Beach,P0065,1,22.31,0.0,22.31
S000011,2025-07-01,Dania Beach,P0297,3,17.64,0.0,52.92
S009630,2026-06-22,Dania Beach,P0227,1,22.7,0.0,22.7
S005489,2026-01-15,Oakland Park,P0022,1,7.3,0.0,7.3
S004125,2025-12-09,Oakland Park,P0102,1,16.27,0.0,16.27
S005883,2026-02-03,Dania Beach,P0150,1,8.12,0.0,8.12
S007726,2026-04-16,Oakland Park,P0280,1,15.83,0.0,15.83
S004109,2025-12-08,Oakland Park,P0224,1,28.47,0.0,28.47
S007917,2026-04-21,Dania Beach,P0258,1,20.03,5.0,15.03
S005582,2026-01-19,Dania Beach,P0258,1,20.03,0.0,20.03
S007994,2026-04-23,Dania Beach,P0028,1,22.61,0.0,22.61
S000495,2025-07-20,Dania Beach,P0258,1,20.03,0.0,20.03
S003779,2025-11-30,Dania Beach,P0041,1,11.22,0.0,11.22
S008175,2026-04-27,Oakland Park,P0162,1,9.66,0.0,9.66
S003709,2025-11-27,Dania Beach,P0234,1,39.24,2.0,37.24
S008428,2026-05-06,Dania Beach,P0253,1,12.31,0.0,12.31
S003638,2025-11-24,Dania Beach,P0126,1,18.39,0.0,18.39
S005054,2025-12-28,Dania Beach,P0104,1,23.8,0.0,23.8
S005716,2026-01-26,Dania Beach,P0141,1,18.03,2.0,16.03
S003714,2025-11-28,Oakland Park,P0019,1,19.0,2.0,17.0
S002080,2025-09-23,Dania Beach,P0071,1,14.0,0.0,14.0
S004658,2025-12-20,Oakland Park,P0037,2,16.2,0.0,32.4
S001371,2025-08-26,Oakland Park,P0068,3,18.85,0.0,56.55
S004836,2025-12-24,Oakland Park,P0034,1,17.39,2.0,15.39
S005797,2026-01-31,Dania Beach,P0053,1,11.0,0.0,11.0
S008473,2026-05-08,Dania Beach,P0300,1,15.39,0.0,15.39
S003769,2025-11-30,Lake Worth,P0160,1,15.14,0.0,15.14
S005008,2025-12-28,Dania Beach,P0082,1,11.34,2.0,9.34
S009637,2026-06-22,Oakland Park,P0033,1,13.41,0.0,13.41
S002744,2025-10-19,Dania Beach,P0028,1,22.61,0.0,22.61
S001007,2025-08-11,Oakland Park,P0229,1,15.22,0.0,15.22
S007488,2026-04-10,Dania Beach,P0043,1,11.96,0.0,11.96
S008855,2026-05-23,Dania Beach,P0241,1,10.09,0.0,10.09
S009217,2026-06-06,Lake Worth,P0113,1,15.71,0.0,15.71
S003314,2025-11-10,Lake Worth,P0120,1,23.21,0.0,23.21
S001457,2025-08-29,Oakland Park,P0108,1,11.87,0.0,11.87
S001540,2025-09-01,Dania Beach,P0265,1,19.55,0.0,19.55
S006706,2026-03-15,Oakland Park,P0258,1,20.03,5.0,15.03
S001026,2025-08-12,Dania Beach,P0278,2,27.49,0.0,54.98
S002592,2025-10-13,Dania Beach,P0233,1,22.74,0.0,22.74
S005938,2026-02-06,Lake Worth,P0004,1,33.33,0.0,33.33
S002514,2025-10-10,Lake Worth,P0091,1,10.86,0.0,10.86
S007781,2026-04-18,Oakland Park,P0138,1,18.5,2.0,16.5
S007265,2026-04-05,Lake Worth,P0234,1,39.24,0.0,39.24
S001760,2025-09-10,Dania Beach,P0069,1,21.4,0.0,21.4
S006034,2026-02-11,Lake Worth,P0148,1,17.71,0.0,17.71
S003807,2025-12-01,Lake Worth,P0182,1,25.07,0.0,25.07
S007506,2026-04-11,Lake Worth,P0258,1,20.03,0.0,20.03
S008040,2026-04-24,Dania Beach,P0102,1,16.27,0.0,16.27
S004262,2025-12-12,Dania Beach,P0098,1,12.85,0.0,12.85
S008719,2026-05-17,Dania Beach,P0138,1,18.5,5.0,13.5
S001693,2025-09-07,Oakland Park,P0181,1,38.54,5.0,33.54
S005784,2026-01-30,Dania Beach,P0045,1,31.47,0.0,31.47
S009457,2026-06-15,Dania Beach,P0222,1,25.03,0.0,25.03
S008408,2026-05-06,Lake Worth,P0242,2,16.38,0.0,32.76
S006189,2026-02-20,Lake Worth,P0110,2,16.9,0.0,33.8
S009190,2026-06-05,Lake Worth,P0266,1,28.75,0.0,28.75
S004550,2025-12-18,Dania Beach,P0258,1,20.03,0.0,20.03
S009840,2026-06-30,Dania Beach,P0123,1,32.28,0.0,32.28
S005680,2026-01-24,Dania Beach,P0071,2,14.0,0.0,28.0
S008872,2026-05-23,Oakland Park,P0004,1,33.33,0.0,33.33
S001059,2025-08-13,Oakland Park,P0109,1,19.26,0.0,19.26
S008277,2026-04-30,Dania Beach,P0258,1,20.03,0.0,20.03
S001107,2025-08-15,Lake Worth,P0071,1,14.0,5.0,9.0
S001688,2025-09-07,Oakland Park,P0232,3,35.97,0.0,107.91
S007552,2026-04-12,Lake Worth,P0234,3,39.24,0.0,117.72
S002648,2025-10-15,Oakland Park,P0120,1,23.21,0.0,23.21
S001361,2025-08-26,Oakland Park,P0291,1,10.13,0.0,10.13
S008514,2026-05-09,Lake Worth,P0069,1,21.4,0.0,21.4
S000602,2025-07-26,Dania Beach,P0071,2,14.0,0.0,28.0
S004049,2025-12-07,Oakland Park,P0258,1,20.03,0.0,20.03
S007275,2026-04-05,Oakland Park,P0250,1,26.07,0.0,26.07
S008410,2026-05-06,Dania Beach,P0298,1,10.79,0.0,10.79
S006857,2026-03-21,Dania Beach,P0232,3,35.97,2.0,101.91
S005275,2026-01-04,Dania Beach,P0253,2,12.31,0.0,24.62
S006346,2026-02-28,Dania Beach,P0028,1,22.61,0.0,22.61
S009386,2026-06-13,Dania Beach,P0168,1,9.03,0.0,9.03
S003079,2025-11-01,Dania Beach,P0274,1,22.73,0.0,22.73
S001430,2025-08-28,Lake Worth,P0226,1,19.09,0.0,19.09
S008463,2026-05-08,Dania Beach,P0100,1,34.67,0.0,34.67
S000695,2025-07-29,Lake Worth,P0183,1,39.68,0.0,39.68
S004228,2025-12-11,Dania Beach,P0258,1,20.03,0.0,20.03
S001877,2025-09-14,Lake Worth,P0120,1,23.21,0.0,23.21
S001231,2025-08-20,Dania Beach,P0007,1,18.87,5.0,13.87
S008096,2026-04-25,Dania Beach,P0112,1,9.26,0.0,9.26
S007450,2026-04-09,Dania Beach,P0028,1,22.61,0.0,22.61
S004263,2025-12-12,Oakland Park,P0231,1,16.4,0.0,16.4
S001338,2025-08-25,Oakland Park,P0097,1,11.18,0.0,11.18
S001082,2025-08-14,Oakland Park,P0250,1,26.07,0.0,26.07
S008742,2026-05-18,Oakland Park,P0112,1,9.26,0.0,9.26
S009597,2026-06-21,Dania Beach,P0057,1,31.85,5.0,26.85
S006711,2026-03-15,Lake Worth,P0028,1,22.61,0.0,22.61
S000409,2025-07-17,Dania Beach,P0181,1,38.54,0.0,38.54
S007375,2026-04-07,Oakland Park,P0028,2,22.61,0.0,45.22
S002012,2025-09-21,Dania Beach,P0181,1,38.54,0.0,38.54
S006827,2026-03-20,Oakland Park,P0207,1,8.62,0.0,8.62
S008613,2026-05-13,Oakland Park,P0002,1,33.09,0.0,33.09
S008358,2026-05-03,Oakland Park,P0243,1,14.68,0.0,14.68
S007934,2026-04-21,Dania Beach,P0229,1,15.22,0.0,15.22
S003057,2025-10-31,Dania Beach,P0251,1,16.69,0.0,16.69
S006014,2026-02-10,Lake Worth,P0196,1,23.33,0.0,23.33
S002975,2025-10-28,Oakland Park,P0098,2,12.85,0.0,25.7
S007525,2026-04-11,Dania Beach,P0138,1,18.5,0.0,18.5
S007537,2026-04-11,Lake Worth,P0286,1,17.06,0.0,17.06
S009293,2026-06-08,Lake Worth,P0102,1,16.27,0.0,16.27
S006486,2026-03-06,Oakland Park,P0034,1,17.39,0.0,17.39
S002072,2025-09-23,Dania Beach,P0147,2,40.67,0.0,81.34
S007576,2026-04-12,Dania Beach,P0232,1,35.97,2.0,33.97
S004894,2025-12-26,Dania Beach,P0248,1,14.4,0.0,14.4
S002838,2025-10-23,Dania Beach,P0028,1,22.61,0.0,22.61
S001411,2025-08-27,Oakland Park,P0144,1,39.21,0.0,39.21
S005376,2026-01-09,Dania Beach,P0264,1,39.66,0.0,39.66
S002787,2025-10-20,Dania Beach,P0261,1,13.52,2.0,11.52
S008857,2026-05-23,Oakland Park,P0070,1,22.38,0.0,22.38
S000440,2025-07-18,Dania Beach,P0108,1,11.87,0.0,11.87
S003738,2025-11-29,Dania Beach,P0188,1,14.19,0.0,14.19
S003206,2025-11-06,Oakland Park,P0063,1,32.31,0.0,32.31
S007050,2026-03-29,Oakland Park,P0035,1,25.13,0.0,25.13
S004668,2025-12-21,Dania Beach,P0138,1,18.5,0.0,18.5
S006775,2026-03-18,Dania Beach,P0219,1,19.95,0.0,19.95
S001888,2025-09-15,Lake Worth,P0260,1,16.34,0.0,16.34
S009377,2026-06-13,Oakland Park,P0105,1,41.09,0.0,41.09
S000776,2025-08-02,Dania Beach,P0192,2,9.96,0.0,19.92
S003969,2025-12-05,Oakland Park,P0138,1,18.5,0.0,18.5
S001977,2025-09-20,Oakland Park,P0035,1,25.13,0.0,25.13
S003800,2025-12-01,Oakland Park,P0233,1,22.74,0.0,22.74
S005827,2026-02-01,Dania Beach,P0258,1,20.03,0.0,20.03
S006733,2026-03-16,Dania Beach,P0022,1,7.3,0.0,7.3
S007971,2026-04-22,Dania Beach,P0258,1,20.03,0.0,20.03
S004052,2025-12-07,Dania Beach,P0229,2,15.22,0.0,30.44
S004767,2025-12-23,Dania Beach,P0123,1,32.28,0.0,32.28
S004353,2025-12-14,Oakland Park,P0152,1,10.83,0.0,10.83
S003071,2025-11-01,Lake Worth,P0229,1,15.22,0.0,15.22
S005591,2026-01-20,Dania Beach,P0041,1,11.22,0.0,11.22
S002470,2025-10-08,Lake Worth,P0075,2,16.43,0.0,32.86
S009146,2026-06-03,Dania Beach,P0055,1,18.49,2.0,16.49
S008374,2026-05-04,Oakland Park,P0258,1,20.03,2.0,18.03
S001201,2025-08-19,Lake Worth,P0253,1,12.31,0.0,12.31
S008548,2026-05-10,Dania Beach,P0028,1,22.61,0.0,22.61
S001767,2025-09-10,Oakland Park,P0069,1,21.4,0.0,21.4
S009095,2026-06-01,Oakland Park,P0178,1,35.29,0.0,35.29
S007617,2026-04-13,Oakland Park,P0112,3,9.26,0.0,27.78
S005310,2026-01-05,Dania Beach,P0055,1,18.49,2.0,16.49
S000922,2025-08-07,Oakland Park,P0267,1,35.08,0.0,35.08
S004232,2025-12-11,Dania Beach,P0246,1,14.88,0.0,14.88
S004205,2025-12-11,Lake Worth,P0107,1,35.69,0.0,35.69
S008602,2026-05-13,Oakland Park,P0285,3,24.04,0.0,72.12
S004847,2025-12-24,Lake Worth,P0250,1,26.07,0.0,26.07
S009415,2026-06-14,Lake Worth,P0123,1,32.28,0.0,32.28
S008021,2026-04-24,Oakland Park,P0156,1,33.24,0.0,33.24
S003296,2025-11-09,Dania Beach,P0028,1,22.61,0.0,22.61
S004221,2025-12-11,Lake Worth,P0153,1,24.73,0.0,24.73
S000319,2025-07-13,Dania Beach,P0129,2,7.89,0.0,15.78
S000872,2025-08-05,Oakland Park,P0269,1,19.37,0.0,19.37
S004425,2025-12-15,Dania Beach,P0258,1,20.03,0.0,20.03
S008026,2026-04-24,Dania Beach,P0152,1,10.83,0.0,10.83
S008510,2026-05-09,Oakland Park,P0008,1,23.36,0.0,23.36
S004908,2025-12-26,Dania Beach,P0028,1,22.61,0.0,22.61
S008655,2026-05-15,Oakland Park,P0221,1,26.83,0.0,26.83
S008858,2026-05-23,Oakland Park,P0035,3,25.13,0.0,75.39
S002855,2025-10-24,Oakland Park,P0298,1,10.79,0.0,10.79
S002016,2025-09-21,Lake Worth,P0187,1,8.33,0.0,8.33
S001029,2025-08-12,Dania Beach,P0141,1,18.03,0.0,18.03
S007372,2026-04-07,Dania Beach,P0265,2,19.55,5.0,29.1
S005055,2025-12-28,Dania Beach,P0141,1,18.03,0.0,18.03
S006426,2026-03-03,Dania Beach,P0029,1,44.82,0.0,44.82
S002888,2025-10-25,Oakland Park,P0022,2,7.3,0.0,14.6
S004661,2025-12-20,Dania Beach,P0258,1,20.03,0.0,20.03
S003910,2025-12-04,Oakland Park,P0094,1,15.94,0.0,15.94
S009421,2026-06-14,Dania Beach,P0258,1,20.03,2.0,18.03
S000238,2025-07-09,Dania Beach,P0258,1,20.03,0.0,20.03
S004326,2025-12-13,Dania Beach,P0232,1,35.97,0.0,35.97
S007841,2026-04-19,Dania Beach,P0007,1,18.87,0.0,18.87
S007224,2026-04-04,Oakland Park,P0041,2,11.22,0.0,22.44
S003887,2025-12-03,Lake Worth,P0180,1,14.34,0.0,14.34
S002848,2025-10-23,Oakland Park,P0014,1,41.58,0.0,41.58
S004523,2025-12-17,Oakland Park,P0079,3,38.19,0.0,114.57
S002683,2025-10-17,Dania Beach,P0219,1,19.95,0.0,19.95
S005134,2025-12-30,Oakland Park,P0102,1,16.27,2.0,14.27
S002325,2025-10-02,Dania Beach,P0141,1,18.03,0.0,18.03
S004794,2025-12-23,Oakland Park,P0120,1,23.21,0.0,23.21
S007508,2026-04-11,Dania Beach,P0129,1,7.89,0.0,7.89
S002121,2025-09-25,Dania Beach,P0229,1,15.22,0.0,15.22
S000730,2025-07-31,Dania Beach,P0281,1,17.35,2.0,15.35
S007572,2026-04-12,Oakland Park,P0258,2,20.03,0.0,40.06
S008202,2026-04-28,Oakland Park,P0080,1,3.25,2.0,1.25
S008383,2026-05-04,Oakland Park,P0278,1,27.49,0.0,27.49
S007541,2026-04-11,Oakland Park,P0203,1,28.04,0.0,28.04
S007355,2026-04-07,Oakland Park,P0071,1,14.0,0.0,14.0
S007526,2026-04-11,Oakland Park,P0116,1,38.74,0.0,38.74
S005028,2025-12-28,Lake Worth,P0207,1,8.62,0.0,8.62
S005232,2026-01-02,Dania Beach,P0074,1,23.62,0.0,23.62
S002568,2025-10-12,Oakland Park,P0186,1,8.27,0.0,8.27
S002911,2025-10-26,Oakland Park,P0209,1,38.73,0.0,38.73
S007531,2026-04-11,Oakland Park,P0298,1,10.79,0.0,10.79
S009325,2026-06-11,Oakland Park,P0123,1,32.28,0.0,32.28
S000482,2025-07-20,Lake Worth,P0112,1,9.26,0.0,9.26
S007589,2026-04-12,Dania Beach,P0033,1,13.41,0.0,13.41
S005701,2026-01-25,Dania Beach,P0141,1,18.03,0.0,18.03
S005342,2026-01-07,Oakland Park,P0283,1,41.77,2.0,39.77
S002226,2025-09-29,Dania Beach,P0220,1,18.24,0.0,18.24
S005682,2026-01-24,Oakland Park,P0028,1,22.61,0.0,22.61
S008067,2026-04-25,Dania Beach,P0109,1,19.26,0.0,19.26
S007681,2026-04-14,Oakland Park,P0181,1,38.54,0.0,38.54
S007860,2026-04-19,Oakland Park,P0157,1,8.43,0.0,8.43
S004645,2025-12-20,Dania Beach,P0082,2,11.34,0.0,22.68
S005931,2026-02-06,Dania Beach,P0091,1,10.86,0.0,10.86
S007051,2026-03-29,Lake Worth,P0272,1,18.29,0.0,18.29
S006734,2026-03-16,Oakland Park,P0229,1,15.22,0.0,15.22
S005042,2025-12-28,Oakland Park,P0022,1,7.3,0.0,7.3
S006032,2026-02-11,Dania Beach,P0181,1,38.54,2.0,36.54
S004880,2025-12-25,Oakland Park,P0229,2,15.22,0.0,30.44
S003900,2025-12-04,Dania Beach,P0006,1,18.74,0.0,18.74
S007060,2026-03-30,Oakland Park,P0137,1,34.89,0.0,34.89
S005277,2026-01-04,Lake Worth,P0239,1,7.76,0.0,7.76
S004984,2025-12-27,Oakland Park,P0196,1,23.33,2.0,21.33
S007116,2026-04-01,Oakland Park,P0066,1,15.19,0.0,15.19
