snapshot_date,location,product_id,quantity_on_hand,days_in_stock,reorder_level
2025-09-30,Lake Worth,P0050,12,65,1
2026-01-31,Oakland Park,P0215,2,51,1
2026-02-28,Dania Beach,P0088,2,173,2
2026-04-30,Oakland Park,P0155,3,28,2
2026-06-30,Lake Worth,P0287,0,25,3
2025-07-31,Dania Beach,P0287,0,65,1
2026-03-31,Dania Beach,P0159,3,73,1
2025-08-31,Oakland Park,P0164,3,34,3
2025-11-30,Lake Worth,P0190,4,8,1
2025-07-31,Oakland Park,P0172,0,17,1
2026-01-31,Oakland Park,P0217,2,61,2
2026-02-28,Dania Beach,P0060,8,70,2
2025-08-31,Oakland Park,P0119,2,43,1
2025-11-30,Dania Beach,P0291,3,19,3
2026-01-31,Dania Beach,P0011,3,66,1
2025-07-31,Lake Worth,P0179,3,27,3
2026-04-30,Dania Beach,P0183,2,304,3
2026-03-31,Lake Worth,P0160,3,34,3
2025-12-31,Dania Beach,P0123,27,16,2
2026-01-31,Lake Worth,P0044,0,28,3
2026-03-31,Lake Worth,P0113,7,35,1
2026-03-31,Oakland Park,P0197,0,68,2
2026-04-30,Oakland Park,P0006,3,66,1
2025-07-31,Dania Beach,P0057,6,36,3
2025-09-30,Dania Beach,P0143,2,8,2
2026-01-31,Oakland Park,P0201,1,32,2
2026-05-31,Lake Worth,P0148,3,58,2
2026-03-31,Lake Worth,P0186,5,17,3
2026-03-31,Dania Beach,P0014,4,57,3
2025-07-31,Dania Beach,P0025,0,62,2
2025-08-31,Oakland Park,P0122,9,155,2
2025-11-30,Lake Worth,P0040,2,16,2
2026-06-30,Dania Beach,P0244,5,11,1
2026-06-30,Lake Worth,P0200,1,265,1
2026-06-30,Oakland Park,P0219,0,23,2
2026-03-31,Lake Worth,P0041,12,26,3
2026-02-28,Dania Beach,P0118,0,20,3
2026-04-30,Oakland Park,P0151,14,148,2
2026-02-28,Lake Worth,P0208,2,59,3
2026-02-28,Oakland Park,P0115,7,75,3
2025-11-30,Lake Worth,P0294,7,72,3
2025-08-31,Oakland Park,P0212,2,14,1
2025-12-31,Lake Worth,P0193,4,317,2
2026-03-31,Dania Beach,P0283,5,180,1
2025-11-30,Oakland Park,P0179,0,36,1
2025-12-31,Oakland Park,P0218,4,71,2
2026-05-31,Lake Worth,P0172,0,38,2
2026-03-31,Lake Worth,P0074,1,51,1
2025-07-31,Lake Worth,P0107,7,235,3
2025-12-31,Dania Beach,P0071,9,65,2
2026-02-28,Oakland Park,P0153,3,40,2
2026-03-31,Oakland Park,P0209,15,139,3
2025-07-31,Oakland Park,P0031,7,42,3
2026-01-31,Dania Beach,P0153,4,38,3
2026-03-31,Dania Beach,P0138,25,252,1
2025-11-30,Oakland Park,P0118,4,72,1
2026-06-30,Dania Beach,P0021,6,41,2
2026-06-30,Dania Beach,P0248,7,55,2
2025-12-31,Oakland Park,P0177,6,15,1
2026-01-31,Lake Worth,P0041,12,18,1
2026-01-31,Oakland Park,P0207,5,19,3
2026-03-31,Lake Worth,P0265,4,24,2
2026-03-31,Lake Worth,P0273,0,42,2
2026-02-28,Oakland Park,P0083,1,194,2
2026-04-30,Dania Beach,P0153,4,26,2
2025-08-31,Oakland Park,P0210,0,68,1
2026-03-31,Dania Beach,P0069,20,25,3
2025-12-31,Oakland Park,P0246,0,35,1
2025-08-31,Dania Beach,P0124,4,35,2
2025-11-30,Lake Worth,P0266,7,315,1
2025-10-31,Dania Beach,P0186,5,72,2
2026-04-30,Dania Beach,P0135,7,19,1
2025-12-31,Dania Beach,P0084,4,31,2
2025-08-31,Dania Beach,P0277,0,33,3
2025-07-31,Dania Beach,P0212,2,18,1
2025-11-30,Oakland Park,P0045,21,31,2
2026-04-30,Dania Beach,P0156,0,0,2
2025-08-31,Dania Beach,P0100,16,46,2
2025-08-31,Dania Beach,P0017,0,55,2
2026-01-31,Dania Beach,P0035,0,0,2
2026-03-31,Dania Beach,P0281,1,61,3
2025-10-31,Oakland Park,P0292,2,46,1
2026-05-31,Oakland Park,P0037,6,21,2
2025-10-31,Oakland Park,P0212,5,6,2
2025-12-31,Dania Beach,P0043,5,62,1
2025-08-31,Lake Worth,P0204,2,203,2
2025-09-30,Dania Beach,P0214,1,55,2
2025-07-31,Lake Worth,P0230,3,225,3
2025-11-30,Oakland Park,P0105,3,73,3
2025-08-31,Lake Worth,P0136,4,26,1
2026-05-31,Lake Worth,P0230,3,54,1
2026-02-28,Oakland Park,P0080,0,51,3
2026-04-30,Dania Beach,P0106,1,10,2
2026-01-31,Oakland Park,P0114,4,7,2
2025-09-30,Dania Beach,P0255,0,59,1
2026-02-28,Lake Worth,P0038,1,5,1
2025-11-30,Lake Worth,P0241,2,27,2
2025-07-31,Oakland Park,P0288,9,47,3
2025-09-30,Lake Worth,P0248,2,39,3
2025-09-30,Dania Beach,P0283,3,133,2
2025-08-31,Dania Beach,P0272,4,232,1
2026-02-28,Dania Beach,P0014,0,35,1
2026-05-31,Dania Beach,P0177,0,29,2
2026-06-30,Dania Beach,P0086,4,135,2
2026-03-31,Dania Beach,P0054,6,63,3
2025-12-31,Oakland Park,P0227,7,30,2
2026-02-28,Dania Beach,P0249,4,47,2
2026-01-31,Oakland Park,P0173,8,62,2
2025-09-30,Lake Worth,P0161,6,40,2
2026-06-30,Lake Worth,P0098,12,42,2
2025-08-31,Oakland Park,P0217,0,58,2
2026-04-30,Oakland Park,P0181,28,39,3
2025-12-31,Oakland Park,P0145,11,75,3
2025-12-31,Lake Worth,P0022,13,15,2
2026-01-31,Oakland Park,P0053,3,63,2
2026-02-28,Lake Worth,P0132,9,275,2
2026-01-31,Lake Worth,P0243,0,18,2
2026-01-31,Dania Beach,P0249,8,24,2
2026-01-31,Dania Beach,P0193,4,156,2
2025-12-31,Oakland Park,P0084,1,216,3
2026-04-30,Lake Worth,P0115,3,72,1
2025-09-30,Lake Worth,P0197,0,13,2
2025-12-31,Lake Worth,P0212,0,71,1
2026-06-30,Dania Beach,P0061,2,30,3
2026-02-28,Oakland Park,P0277,3,55,1
2026-05-31,Lake Worth,P0208,1,59,1
2025-11-30,Dania Beach,P0059,2,41,3
2025-07-31,Oakland Park,P0270,2,45,2
2025-11-30,Oakland Park,P0295,3,57,2
2026-04-30,Dania Beach,P0141,22,25,2
2026-03-31,Oakland Park,P0287,0,32,1
2025-09-30,Oakland Park,P0132,7,33,2
2026-04-30,Dania Beach,P0190,5,63,1
2026-05-31,Oakland Park,P0158,0,71,1
2026-04-30,Dania Beach,P0108,4,57,1
2025-12-31,Oakland Park,P0126,5,42,2
2026-04-30,Oakland Park,P0257,0,36,1
2025-11-30,Oakland Park,P0274,0,30,3
2025-07-31,Lake Worth,P0009,5,200,2
2025-12-31,Lake Worth,P0210,0,61,2
2026-05-31,Lake Worth,P0040,5,219,3
2026-05-31,Dania Beach,P0256,0,29,2
2026-05-31,Lake Worth,P0284,5,25,2
2025-12-31,Lake Worth,P0038,2,285,2
2026-03-31,Lake Worth,P0061,4,123,3
2026-01-31,Oakland Park,P0286,7,47,1
2025-10-31,Oakland Park,P0222,4,58,2
2025-09-30,Oakland Park,P0214,4,48,2
2026-02-28,Oakland Park,P0017,4,39,2
2025-12-31,Lake Worth,P0178,5,60,1
2026-02-28,Oakland Park,P0004,12,64,2
2025-10-31,Dania Beach,P0297,1,17,1
2025-12-31,Lake Worth,P0213,0,46,2
2026-02-28,Lake Worth,P0207,4,33,1
2026-05-31,Lake Worth,P0238,1,45,3
2026-03-31,Lake Worth,P0203,4,50,3
2026-03-31,Lake Worth,P0296,1,278,2
2026-05-31,Oakland Park,P0224,6,25,1
2026-01-31,Oakland Park,P0013,5,7,2
2026-05-31,Lake Worth,P0018,2,17,1
2025-11-30,Dania Beach,P0040,0,35,3
2025-08-31,Oakland Park,P0138,29,14,2
2025-08-31,Lake Worth,P0108,6,207,3
2025-08-31,Oakland Park,P0112,19,62,2
2025-08-31,Oakland Park,P0005,3,172,2
2026-04-30,Dania Beach,P0089,3,13,3
2026-02-28,Lake Worth,P0012,0,54,2
2025-12-31,Oakland Park,P0063,10,37,3
2026-03-31,Dania Beach,P0044,1,64,2
2025-12-31,Lake Worth,P0189,6,14,2
2025-07-31,Dania Beach,P0157,10,15,2
2025-11-30,Oakland Park,P0012,4,48,1
2026-03-31,Dania Beach,P0243,4,31,2
2026-05-31,Dania Beach,P0115,0,0,1
2025-07-31,Dania Beach,P0159,2,31,3
2026-04-30,Dania Beach,P0220,0,43,1
2025-07-31,Lake Worth,P0202,3,6,2
2026-02-28,Oakland Park,P0019,4,68,2
2026-06-30,Lake Worth,P0124,0,19,2
2026-01-31,Lake Worth,P0100,15,25,2
2025-10-31,Oakland Park,P0135,0,62,3
2026-06-30,Dania Beach,P0047,5,52,3
2025-07-31,Dania Beach,P0123,23,36,1
2025-08-31,Lake Worth,P0053,2,41,3
2026-04-30,Lake Worth,P0008,4,137,3
2025-09-30,Lake Worth,P0178,5,69,2
2025-08-31,Lake Worth,P0298,10,31,1
2025-09-30,Lake Worth,P0061,4,20,2
2025-12-31,Dania Beach,P0153,5,11,3
2026-02-28,Oakland Park,P0273,0,45,3
2026-06-30,Oakland Park,P0242,2,225,2
2025-08-31,Dania Beach,P0281,5,27,2
2026-03-31,Lake Worth,P0093,8,142,3
2025-08-31,Dania Beach,P0185,0,41,3
2025-07-31,Dania Beach,P0218,1,256,1
2026-02-28,Dania Beach,P0198,0,0,3
2025-11-30,Oakland Park,P0196,14,255,3
2025-07-31,Dania Beach,P0122,0,0,2
2026-03-31,Oakland Park,P0274,3,197,2
2025-10-31,Lake Worth,P0192,4,24,2
2026-06-30,Lake Worth,P0011,0,21,2
2025-12-31,Lake Worth,P0209,14,46,2
2025-09-30,Oakland Park,P0172,4,37,1
2026-04-30,Lake Worth,P0032,3,194,2
2025-09-30,Lake Worth,P0295,1,68,2
2025-07-31,Dania Beach,P0277,4,8,2
2025-08-31,Oakland Park,P0073,7,136,2
2026-03-31,Dania Beach,P0158,8,53,2
2025-08-31,Oakland Park,P0037,2,14,3
2026-06-30,Oakland Park,P0141,20,61,2
2025-07-31,Oakland Park,P0173,5,12,2
2025-10-31,Dania Beach,P0103,2,30,2
2025-09-30,Dania Beach,P0068,10,72,3
2026-02-28,Dania Beach,P0251,6,132,3
2026-05-31,Lake Worth,P0290,2,55,3
2025-09-30,Dania Beach,P0201,4,30,2
2026-02-28,Lake Worth,P0029,3,27,1
2025-09-30,Lake Worth,P0204,3,69,3
2026-05-31,Lake Worth,P0060,7,54,3
2025-12-31,Oakland Park,P0104,8,37,1
2025-12-31,Dania Beach,P0044,2,12,3
2026-01-31,Dania Beach,P0158,4,73,2
2025-07-31,Lake Worth,P0229,69,253,3
2025-08-31,Lake Worth,P0191,1,20,2
2025-12-31,Lake Worth,P0175,9,110,3
2025-12-31,Oakland Park,P0111,2,60,1
2026-03-31,Lake Worth,P0107,7,102,1
2025-09-30,Oakland Park,P0145,15,8,2
2025-11-30,Lake Worth,P0191,2,317,2
2025-07-31,Oakland Park,P0090,10,72,2
2026-03-31,Lake Worth,P0097,7,17,1
2026-02-28,Dania Beach,P0107,0,0,2
2025-10-31,Dania Beach,P0033,13,23,2
2026-05-31,Lake Worth,P0057,5,9,2
2025-11-30,Oakland Park,P0015,1,34,2
2025-09-30,Lake Worth,P0159,2,109,2
2025-09-30,Lake Worth,P0263,1,34,2
2026-05-31,Oakland Park,P0225,15,225,1
2026-01-31,Dania Beach,P0071,10,169,3
2026-04-30,Oakland Park,P0110,1,59,2
2025-12-31,Dania Beach,P0226,5,50,2
2026-06-30,Lake Worth,P0014,2,56,1
2025-07-31,Dania Beach,P0161,10,11,3
2025-12-31,Oakland Park,P0125,10,49,3
2025-12-31,Lake Worth,P0099,23,74,1
2026-04-30,Dania Beach,P0010,0,0,2
2025-07-31,Dania Beach,P0124,5,69,2
2025-09-30,Lake Worth,P0205,10,41,2
2025-12-31,Oakland Park,P0050,16,316,3
2026-01-31,Lake Worth,P0287,2,15,2
2026-03-31,Lake Worth,P0083,0,72,2
2026-02-28,Lake Worth,P0051,5,49,1
2025-09-30,Lake Worth,P0234,6,48,2
2025-10-31,Lake Worth,P0268,3,7,2
2025-09-30,Oakland Park,P0280,3,5,1
2026-03-31,Dania Beach,P0203,0,48,3
2026-05-31,Lake Worth,P0079,11,13,1
2026-01-31,Dania Beach,P0284,0,0,3
2025-07-31,Lake Worth,P0039,2,38,2
2026-04-30,Dania Beach,P0001,0,38,2
2025-11-30,Lake Worth,P0139,0,72,2
2026-05-31,Dania Beach,P0159,4,59,1
2026-06-30,Lake Worth,P0046,2,203,2
2025-07-31,Dania Beach,P0171,2,26,1
2026-06-30,Dania Beach,P0241,0,32,2
2026-05-31,Lake Worth,P0255,1,45,2
2025-07-31,Dania Beach,P0201,4,69,1
2026-05-31,Oakland Park,P0001,5,45,2
2025-07-31,Dania Beach,P0279,6,300,2
2026-06-30,Oakland Park,P0280,1,244,2
2026-05-31,Oakland Park,P0109,5,29,2
2026-01-31,Oakland Park,P0120,31,216,2
2026-03-31,Oakland Park,P0251,7,57,1
2025-10-31,Oakland Park,P0173,7,22,2
2026-06-30,Lake Worth,P0106,0,42,1
2026-04-30,Dania Beach,P0244,4,61,3
2026-03-31,Lake Worth,P0053,0,58,3
2025-07-31,Oakland Park,P0018,1,19,1
2026-02-28,Dania Beach,P0244,4,41,2
2025-10-31,Oakland Park,P0286,11,50,2
2026-06-30,Lake Worth,P0268,4,53,2
2025-07-31,Lake Worth,P0037,6,21,2
2025-08-31,Lake Worth,P0038,2,58,3
2026-01-31,Dania Beach,P0137,2,37,3
2026-03-31,Dania Beach,P0164,1,8,2
2025-12-31,Oakland Park,P0088,0,63,2
2026-03-31,Oakland Park,P0229,64,8,1
2025-07-31,Lake Worth,P0002,2,10,1
2025-09-30,Lake Worth,P0058,11,47,2
2025-11-30,Dania Beach,P0123,25,67,3
2025-08-31,Dania Beach,P0265,2,14,2
2025-12-31,Lake Worth,P0257,1,37,2
2025-10-31,Lake Worth,P0070,0,69,1
2026-04-30,Lake Worth,P0070,0,69,2
2026-02-28,Dania Beach,P0140,3,53,3
2025-07-31,Lake Worth,P0130,0,27,2
2025-11-30,Lake Worth,P0019,0,40,3
2025-07-31,Oakland Park,P0127,4,15,3
2025-09-30,Oakland Park,P0126,1,49,2
2026-02-28,Lake Worth,P0166,0,42,3
2026-02-28,Oakland Park,P0295,3,14,3
2025-08-31,Lake Worth,P0265,4,14,3
2025-11-30,Dania Beach,P0186,0,13,2
2025-12-31,Lake Worth,P0096,0,55,3
2026-02-28,Dania Beach,P0162,1,291,2
2026-06-30,Dania Beach,P0111,0,5,2
2026-01-31,Dania Beach,P0174,0,8,2
2026-05-31,Dania Beach,P0036,0,0,1
2025-07-31,Oakland Park,P0111,3,51,2
2026-03-31,Dania Beach,P0182,1,58,3
2026-02-28,Lake Worth,P0296,1,320,3
2026-02-28,Oakland Park,P0281,5,8,2
2025-10-31,Lake Worth,P0292,0,42,3
2025-08-31,Oakland Park,P0120,26,16,2
2025-11-30,Lake Worth,P0192,3,8,1
2025-07-31,Lake Worth,P0278,4,294,2
2026-03-31,Lake Worth,P0278,4,301,2
2025-11-30,Lake Worth,P0219,1,209,2
2025-10-31,Lake Worth,P0260,0,7,3
2025-09-30,Oakland Park,P0124,2,14,2
2026-02-28,Dania Beach,P0035,0,0,1
2026-06-30,Lake Worth,P0218,3,16,3
2026-04-30,Lake Worth,P0297,5,241,2
2025-09-30,Dania Beach,P0287,1,13,1
2026-05-31,Dania Beach,P0089,2,46,2
2026-05-31,Dania Beach,P0217,1,52,3
2025-09-30,Dania Beach,P0149,2,35,2
2025-12-31,Dania Beach,P0105,4,259,1
2026-06-30,Oakland Park,P0290,0,59,3
2026-04-30,Lake Worth,P0258,156,58,2
2026-03-31,Oakland Park,P0159,4,75,2
2026-01-31,Oakland Park,P0216,1,47,3
2026-02-28,Oakland Park,P0065,3,64,3
2026-01-31,Dania Beach,P0297,1,28,3
2025-12-31,Oakland Park,P0046,1,42,2
2025-07-31,Oakland Park,P0149,0,72,3
2025-12-31,Oakland Park,P0146,2,49,1
2026-02-28,Dania Beach,P0078,3,289,2
2026-05-31,Lake Worth,P0022,11,50,2
2026-02-28,Oakland Park,P0162,6,5,2
2025-09-30,Oakland Park,P0190,8,45,2
2025-09-30,Dania Beach,P0125,9,209,3
2025-09-30,Lake Worth,P0076,4,244,1
2026-01-31,Lake Worth,P0037,6,30,3
2026-02-28,Dania Beach,P0027,7,67,2
2025-12-31,Lake Worth,P0059,4,164,1
2026-05-31,Dania Beach,P0088,3,285,2
2026-02-28,Dania Beach,P0219,2,106,1
2026-05-31,Lake Worth,P0259,5,31,3
2025-08-31,Dania Beach,P0103,0,20,3
2026-01-31,Lake Worth,P0255,4,19,2
2025-10-31,Lake Worth,P0206,2,55,2
2025-09-30,Lake Worth,P0185,2,25,1
2026-02-28,Dania Beach,P0290,5,23,2
2025-08-31,Oakland Park,P0044,0,30,2
2025-10-31,Dania Beach,P0018,4,184,1
2025-09-30,Lake Worth,P0153,3,8,1
2026-03-31,Lake Worth,P0115,2,34,2
2025-09-30,Lake Worth,P0189,6,14,3
2025-10-31,Dania Beach,P0116,15,139,3
2025-08-31,Dania Beach,P0096,0,62,1
2025-10-31,Dania Beach,P0274,4,51,2
2025-09-30,Oakland Park,P0111,1,6,2
2025-09-30,Dania Beach,P0046,0,20,2
2026-01-31,Lake Worth,P0011,0,56,2
2026-04-30,Lake Worth,P0246,3,40,3
2025-09-30,Dania Beach,P0236,2,56,1
2026-01-31,Oakland Park,P0107,10,175,2
2025-10-31,Lake Worth,P0067,0,14,2
2026-06-30,Oakland Park,P0077,3,66,2
2026-01-31,Oakland Park,P0293,2,20,2
2025-10-31,Oakland Park,P0276,0,26,2
2026-05-31,Dania Beach,P0245,9,66,2
2026-04-30,Lake Worth,P0152,8,48,3
2026-03-31,Lake Worth,P0030,3,46,2
2025-12-31,Lake Worth,P0171,1,7,1
2025-09-30,Dania Beach,P0072,0,51,3
2025-09-30,Dania Beach,P0215,2,74,1
2026-02-28,Oakland Park,P0171,5,47,2
2026-05-31,Oakland Park,P0007,2,36,1
2026-03-31,Lake Worth,P0078,5,210,2
2026-04-30,Oakland Park,P0037,7,62,2
2025-07-31,Lake Worth,P0196,16,43,2
2025-11-30,Dania Beach,P0278,5,20,3
2025-08-31,Lake Worth,P0181,28,172,2
2025-09-30,Lake Worth,P0099,24,271,2
2025-07-31,Lake Worth,P0069,21,268,1
2026-04-30,Lake Worth,P0252,6,192,1
2025-12-31,Lake Worth,P0251,2,58,2
2025-08-31,Oakland Park,P0094,0,16,3
2025-09-30,Lake Worth,P0051,5,15,2
2025-10-31,Dania Beach,P0280,0,8,2
2025-10-31,Oakland Park,P0137,2,60,2
2025-09-30,Lake Worth,P0206,1,48,3
2026-02-28,Oakland Park,P0077,6,54,2
2025-09-30,Lake Worth,P0116,10,14,1
2026-01-31,Lake Worth,P0294,7,62,1
2025-11-30,Lake Worth,P0253,13,75,3
2026-05-31,Dania Beach,P0248,6,20,1
2025-12-31,Oakland Park,P0240,4,26,2
2026-04-30,Lake Worth,P0040,3,22,3
2026-05-31,Dania Beach,P0176,3,208,2
2025-09-30,Lake Worth,P0227,7,49,2
2025-10-31,Oakland Park,P0169,1,70,1
2025-11-30,Oakland Park,P0150,5,12,2
2026-05-31,Lake Worth,P0280,2,273,2
2026-03-31,Lake Worth,P0182,2,34,3
2026-05-31,Lake Worth,P0031,3,52,2
2025-11-30,Dania Beach,P0273,1,244,3
2025-09-30,Lake Worth,P0022,13,50,3
2026-04-30,Oakland Park,P0033,9,24,1
2025-11-30,Dania Beach,P0018,3,237,2
2025-11-30,Lake Worth,P0117,1,13,2
2025-11-30,Oakland Park,P0121,4,222,2
2025-10-31,Lake Worth,P0046,0,7,2
2025-09-30,Dania Beach,P0246,5,40,1
2025-07-31,Dania Beach,P0089,1,151,1
2025-11-30,Dania Beach,P0148,5,25,3
2026-06-30,Dania Beach,P0002,2,51,3
2026-02-28,Dania Beach,P0126,2,50,3
2025-10-31,Lake Worth,P0190,4,50,3
2026-01-31,Oakland Park,P0119,1,220,2
2025-12-31,Lake Worth,P0191,1,29,2
2026-03-31,Dania Beach,P0073,0,0,1
2026-05-31,Oakland Park,P0118,4,248,2
2025-12-31,Dania Beach,P0001,4,30,2
2025-08-31,Oakland Park,P0078,2,12,2
2026-01-31,Lake Worth,P0278,7,8,1
2025-09-30,Lake Worth,P0149,3,74,2
2025-08-31,Dania Beach,P0204,1,13,2
2025-08-31,Dania Beach,P0260,1,36,2
2026-03-31,Oakland Park,P0192,4,21,1
2025-08-31,Oakland Park,P0060,8,53,2
2025-09-30,Lake Worth,P0256,2,5,1
2025-07-31,Dania Beach,P0293,5,210,1
2026-04-30,Oakland Park,P0278,3,54,2
2025-11-30,Dania Beach,P0023,6,8,1
2025-08-31,Lake Worth,P0299,2,5,1
2026-02-28,Lake Worth,P0215,3,45,3
2026-02-28,Dania Beach,P0203,0,28,3
2026-06-30,Lake Worth,P0266,2,29,3
2025-08-31,Oakland Park,P0278,6,293,3
2025-12-31,Lake Worth,P0190,8,70,2
2025-07-31,Lake Worth,P0288,5,31,2
2025-10-31,Oakland Park,P0130,1,61,2
2025-08-31,Lake Worth,P0052,5,68,2
2026-03-31,Oakland Park,P0258,156,55,1
2026-06-30,Lake Worth,P0237,6,63,2
2025-10-31,Dania Beach,P0082,9,42,1
2026-04-30,Oakland Park,P0113,8,72,3
2026-03-31,Dania Beach,P0146,3,65,3
2025-12-31,Oakland Park,P0131,0,18,2
2026-04-30,Oakland Park,P0009,4,291,2
2026-01-31,Oakland Park,P0179,0,56,1
2026-01-31,Oakland Park,P0011,0,59,3
2025-11-30,Oakland Park,P0011,0,67,1
2025-12-31,Dania Beach,P0273,0,8,2
2026-04-30,Dania Beach,P0253,12,33,2
2026-02-28,Oakland Park,P0225,17,39,2
2025-09-30,Dania Beach,P0130,1,66,2
2026-01-31,Oakland Park,P0300,6,16,2
2025-07-31,Dania Beach,P0177,1,36,3
2025-07-31,Dania Beach,P0084,4,26,3
2026-06-30,Dania Beach,P0088,3,44,3
2025-07-31,Lake Worth,P0252,0,34,2
2026-05-31,Lake Worth,P0026,1,304,2
2026-05-31,Dania Beach,P0130,0,56,3
2025-09-30,Dania Beach,P0245,6,165,2
2026-02-28,Oakland Park,P0210,0,24,1
2026-03-31,Oakland Park,P0172,2,268,2
2025-11-30,Oakland Park,P0219,1,73,1
2025-07-31,Lake Worth,P0220,1,30,3
2026-06-30,Dania Beach,P0234,9,45,1
2026-04-30,Oakland Park,P0028,66,10,2
2025-12-31,Lake Worth,P0090,2,27,2
2025-11-30,Lake Worth,P0116,11,6,2
2025-12-31,Oakland Park,P0115,8,158,3
2025-08-31,Dania Beach,P0061,2,66,2
2026-04-30,Oakland Park,P0003,0,24,3
2026-02-28,Dania Beach,P0294,4,42,2
2025-11-30,Lake Worth,P0238,7,114,3
2025-07-31,Dania Beach,P0224,5,69,2
2025-07-31,Oakland Park,P0008,10,42,3
2025-09-30,Oakland Park,P0287,2,12,2
2025-12-31,Dania Beach,P0056,6,56,1
2025-10-31,Dania Beach,P0212,4,55,2
2025-10-31,Oakland Park,P0007,4,244,2
2026-05-31,Dania Beach,P0142,0,74,3
2026-03-31,Oakland Park,P0035,9,111,2
2025-09-30,Dania Beach,P0093,3,49,2
2025-10-31,Oakland Park,P0129,4,47,2
2026-06-30,Lake Worth,P0187,0,18,2
2026-03-31,Lake Worth,P0055,1,57,2
2026-01-31,Oakland Park,P0218,3,32,2
2025-08-31,Lake Worth,P0009,2,57,2
2025-07-31,Oakland Park,P0098,6,16,2
2026-04-30,Dania Beach,P0214,1,53,1
2026-06-30,Lake Worth,P0036,2,36,2
2026-04-30,Lake Worth,P0143,2,19,2
2025-10-31,Oakland Park,P0274,0,35,2
2025-07-31,Lake Worth,P0122,9,22,2
2026-03-31,Dania Beach,P0065,0,44,2
2025-09-30,Lake Worth,P0069,19,58,1
2026-04-30,Lake Worth,P0226,3,23,3
2025-10-31,Dania Beach,P0078,7,59,1
2025-11-30,Dania Beach,P0220,3,30,1
2026-05-31,Lake Worth,P0044,3,45,1
2026-01-31,Dania Beach,P0136,0,35,2
2026-04-30,Lake Worth,P0113,9,51,2
2026-04-30,Oakland Park,P0135,6,29,2
2026-02-28,Lake Worth,P0120,27,14,1
2026-01-31,Dania Beach,P0235,0,27,2
2026-01-31,Oakland Park,P0020,6,62,1
2025-12-31,Dania Beach,P0247,2,35,2
2026-01-31,Lake Worth,P0239,3,127,2
2026-06-30,Oakland Park,P0093,6,70,3
2025-11-30,Lake Worth,P0018,4,18,2
2026-03-31,Dania Beach,P0016,4,63,2
2025-10-31,Oakland Park,P0205,7,86,1
2026-01-31,Oakland Park,P0243,0,27,3
2026-05-31,Dania Beach,P0260,0,33,3
2026-02-28,Lake Worth,P0236,2,16,3
2026-03-31,Oakland Park,P0265,2,37,2
2026-06-30,Oakland Park,P0025,4,14,1
2026-04-30,Lake Worth,P0137,5,63,3
2026-06-30,Oakland Park,P0294,8,16,1
2026-02-28,Oakland Park,P0071,11,52,2
2026-01-31,Oakland Park,P0298,17,34,2
2025-09-30,Dania Beach,P0138,30,239,3
2026-06-30,Oakland Park,P0062,5,60,3
2025-12-31,Lake Worth,P0290,0,51,3
2026-02-28,Dania Beach,P0288,7,294,2
2025-10-31,Oakland Park,P0199,0,32,3
2025-08-31,Oakland Park,P0014,0,62,3
2026-06-30,Dania Beach,P0126,4,37,3
2026-02-28,Lake Worth,P0167,2,35,3
2026-03-31,Dania Beach,P0070,0,64,3
2025-09-30,Dania Beach,P0258,156,205,1
2026-04-30,Lake Worth,P0005,0,19,1
2026-05-31,Dania Beach,P0081,3,13,3
2025-12-31,Lake Worth,P0242,3,279,1
2025-08-31,Oakland Park,P0129,6,61,3
2025-07-31,Lake Worth,P0208,2,23,3
2025-12-31,Lake Worth,P0110,3,52,3
2026-02-28,Dania Beach,P0168,5,103,2
2025-09-30,Dania Beach,P0115,0,0,1
2025-09-30,Lake Worth,P0160,0,18,2
2026-05-31,Oakland Park,P0107,9,132,1
2025-12-31,Oakland Park,P0141,23,30,2
2025-10-31,Oakland Park,P0231,6,32,2
2025-10-31,Oakland Park,P0128,12,265,3
2026-02-28,Oakland Park,P0149,1,49,2
2025-10-31,Oakland Park,P0064,0,14,2
2025-10-31,Lake Worth,P0125,8,32,3
2026-04-30,Dania Beach,P0052,3,15,1
2026-05-31,Lake Worth,P0048,0,54,1
2026-03-31,Lake Worth,P0048,7,38,2
2025-09-30,Oakland Park,P0209,13,274,3
2026-01-31,Lake Worth,P0193,6,156,1
2026-02-28,Oakland Park,P0275,0,14,1
2025-08-31,Dania Beach,P0009,1,24,2
2025-10-31,Dania Beach,P0206,0,0,2
2026-01-31,Oakland Park,P0177,4,254,3
2025-11-30,Lake Worth,P0041,11,194,2
2026-01-31,Lake Worth,P0230,2,37,2
2026-01-31,Oakland Park,P0181,31,65,1
2025-12-31,Dania Beach,P0177,0,74,1
2026-04-30,Dania Beach,P0025,5,9,1
2025-12-31,Dania Beach,P0022,16,71,2
2026-04-30,Oakland Park,P0252,0,33,2
2026-04-30,Oakland Park,P0058,12,26,2
2026-05-31,Dania Beach,P0158,2,41,1
2025-12-31,Oakland Park,P0148,5,282,3
2026-02-28,Oakland Park,P0197,0,19,2
2026-05-31,Oakland Park,P0294,5,13,3
2026-06-30,Oakland Park,P0102,7,70,2
2026-03-31,Dania Beach,P0169,5,311,2
2026-02-28,Lake Worth,P0220,0,59,3
2025-12-31,Dania Beach,P0255,2,39,2
2026-05-31,Lake Worth,P0135,1,37,2
2026-01-31,Oakland Park,P0043,0,72,3
