sale_id,sale_date,location,product_id,quantity,unit_price,discount
S009290,6/8/2026,Lake Worth,P0216,1,14.8,0.0
S007728,2026-04-16,Oakland Park,P0069,1,21.4,0.0
S003674,11/26/2025,Lake Worth,P0173,2,28.8,2.0
S000279,2025-07-11,Oakland Park,P0107,1,35.69,0.0
S005515,2026-01-16,Dania Beach,P0227,1,22.7,0.0
S000052,2025-07-03,Dania Beach,P0201,1,37.27,0.0
S001840,2025-09-13,Lake Worth,P0075,1,16.43,0.0
S002510,2025-10-09,Oakland Park,P0074,1,23.62,0.0
S000217,7/8/2025,dania beach,P0258,1,$20.03,0.0
S000980,2025-08-10,Dania Beach,P0127,1,26.3,0.0
S008957,2026-05-27,Dania Beach,P0124,1,14.5,
S002183,9/27/2025,Oakland Park,P0258,1,20.03,0.0
S009658,2026-06-23,Oakland Park,P0065,1,22.31,0.0
S008863,2026-05-23,Dania Beach,P0071,1,14.0,0.0
S002779,2025-10-20,Oakland Park,P0022,1,7.3,2.0
S001008,2025-08-11,Dania Beach,P0154,1,15.49,0.0
S000508,2025-07-21,Dania Beach,P0077,1,38.06,0.0
S008868,2026-05-23,Lake Worth,P0120,1,23.21,0.0
S001413,2025-08-27,Dania Beach,P0258,2,20.03,0.0
S007059,2026-03-30,Oakland Park,P0079,2,38.19,0.0
S005381,2026-01-09,LAKE WORTH,P0099,1,32.17,0.0
S005779,1/30/2026,Lake Worth,P0028,1,22.61,0.0
S008594,2026-05-12,Dania Beach,P0289,1,47.01,2.0
S006312,2026-02-27,Lake Worth,P0150,1,8.12,5.0
S001169,2025-08-17,Lake Worth,P0245,1,30.57,0.0
S003335,2025-11-11,Dania Beach,P0291,1,10.13,0.0
S004505,12/17/2025,Oakland Park,P0003,1,11.11,0.0
S009115,6/2/2026,Dania Beach,P0022,1,7.3,0.0
S003132,2025-11-03,Dania Beach,P0041,2,11.22,0.0
S006818,2026-03-20,Oakland Park,P0037,1,16.2,0.0
S006064,2/13/2026,DANIA BEACH,P0150,1,8.12,0.0
S008747,5/18/2026,Dania Beach,P0181,1,38.54,0.0
S006218,2026-02-21,Dania Beach,P0234,1,39.24,0.0
S003386,2025-11-14,Dania Beach,P0141,1,18.03,0.0
S009049,2026-05-30,Dania Beach,P0045,1,31.47,0.0
S001615,2025-09-04,Dania Beach,P0028,1,22.61,0.0
S004724,2025-12-22,Dania Beach,P0283,1,41.77,0.0
S000050,7/3/2025,Dania Beach,P0003,1,11.11,0.0
S008449,2026-05-07,dania beach,P0138,1,18.5,0.0
S006895,2026-03-22,Lake Worth,P0271,1,13.23,0.0
S009603,2026-06-21,Dania Beach,P0263,1,24.16,5.0
S000909,2025-08-07,oakland park,P0045,1,31.47,0.0
S006682,2026-03-14,Dania Beach,P0188,3,14.19,2.0
S008753,2026-05-18,Dania Beach,P0234,1,39.24,0.0
S004408,2025-12-15,Oakland Park,P0095,1,15.25,0.0
S009088,2026-06-01,Lake Worth,P0148,2,17.71,0.0
S003712,2025-11-28,Dania Beach,P0162,1,9.66,0.0
S003683,2025-11-26,Dania Beach,P0268,1,28.7,0.0
S003301,2025-11-09,Oakland Park,P0253,1,12.31,5.0
S007657,2026-04-14,Lake Worth,P0138,1,18.5,0.0
S008875,2026-05-23,Oakland Park,P0106,1,14.38,0.0
S008196,2026-04-27,Oakland Park,P0231,1,16.4,
S004524,12/17/2025,Lake Worth,P0076,2,28.11,0.0
S004789,2025-12-23,Dania Beach,P0130,1,19.21,0.0
S006414,2026-03-03,Dania Beach,P0161,1,43.05,0.0
S004210,2025-12-11,Oakland Park,P0080,1,3.25,0.0
S002784,2025-10-20,Dania Beach,P0283,1,41.77,0.0
S001113,8/16/2025,Dania Beach,P0229,1,15.22,0.0
S001645,2025-09-06,Oakland Park,P0056,1,36.04,0.0
S002039,9/22/2025,Dania Beach,P0233,1,22.74,5.0
S007833,2026-04-18,Lake Worth,P0123,1,32.28,0.0
S002667,2025-10-16,Dania Beach,P0137,1,34.89,0.0
S005781,2026-01-30,Lake Worth,P0122,1,15.39,0.0
S001394,2025-08-27,Lake Worth,P0028,1,22.61,
S006517,2026-03-07,Oakland Park,P0116,1,38.74,0.0
S007408,2026-04-08,Dania Beach,P0281,1,17.35,0.0
S008063,2026-04-25,Oakland Park,P0264,1,39.66,0.0
S007173,2026-04-03,Oakland Park,P0100,1,34.67,2.0
S001564,2025-09-02,Oakland Park,P0062,1,34.29,0.0
S003980,2025-12-05,Dania Beach,P0198,3,5.19,0.0
S006520,2026-03-07,Dania Beach,P0071,1,14.0,0.0
S005170,2025-12-31,Oakland Park,P0248,1,14.4,0.0
S001219,2025-08-20,Lake Worth,P0225,1,30.83,0.0
S003756,2025-11-29,Oakland Park,P0016,1,9.61,0.0
S004391,2025-12-14,Dania Beach,P0193,1,15.19,
S001753,2025-09-09,Dania Beach,P0258,1,$20.03,0.0
S007043,2026-03-29,Dania Beach,P0132,1,38.62,0.0
S000669,2025-07-28,Lake Worth,P0229,1,15.22,0.0
S002782,2025-10-20,Oakland Park,P0145,1,18.52,0.0
S009336,2026-06-11,Dania Beach,P0120,1,23.21,0.0
S004675,2025-12-21,Oakland Park,P0242,1,$16.38,0.0
S001834,2025-09-13,Dania Beach,P0077,1,38.06,0.0
S007546,2026-04-12,Oakland Park,P0141,1,18.03,0.0
S000349,7/14/2025,Lake Worth,P0042,1,16.07,0.0
S003630,2025-11-24,Dania Beach,P0016,2,9.61,0.0
S001705,2025-09-07,Lake Worth,P0228,1,12.36,0.0
S008830,2026-05-22,Lake Worth,P0150,1,8.12,
S006017,2026-02-10,Oakland Park,P0152,2,10.83,5.0
S003985,2025-12-06,Lake Worth,P0172,1,16.93,0.0
S003202,2025-11-06,OAKLAND PARK,P0147,1,40.67,0.0
S001975,2025-09-19,Oakland Park,P0045,1,$31.47,0.0
S002430,2025-10-06,Dania Beach,P0079,1,38.19,0.0
S003944,2025-12-05,Oakland Park,P0171,1,15.79,0.0
S004967,2025-12-27,Lake Worth,P0053,1,11.0,2.0
S003353,2025-11-12,Dania Beach,P0120,1,23.21,0.0
S009041,2026-05-30,Oakland Park,P0239,1,7.76,2.0
S004323,2025-12-13,Dania Beach,P0094,1,15.94,0.0
S000466,2025-07-19,Oakland Park,P0133,1,31.55,0.0
S008045,2026-04-24,Oakland Park,P0029,2,44.82,
S000324,2025-07-13,Dania Beach,P0268,1,28.7,0.0
S007084,2026-03-31,Oakland Park,P0171,1,15.79,0.0
S003628,2025-11-24,Dania Beach,P0258,1,20.03,0.0
S002726,2025-10-18,Oakland Park,P0187,1,8.33,
S000943,2025-08-09,Oakland Park,P0101,1,40.29,2.0
S008751,2026-05-18,Lake Worth,P0058,1,6.59,0.0
S000617,2025-07-26,Lake Worth,P0250,1,26.07,0.0
S002076,2025-09-23,Oakland Park,P0141,1,18.03,0.0
S008619,2026-05-13,Dania Beach,P0028,1,22.61,0.0
S004500,2025-12-17,Dania Beach,P0203,1,28.04,0.0
S000658,2025-07-27,OAKLAND PARK,P0258,1,20.03,0.0
S009372,6/13/2026,Dania Beach,P0065,1,22.31,0.0
S000011,2025-07-01,Dania Beach,P0297,3,17.64,0.0
S009630,2026-06-22,Dania Beach,P0227,1,22.7,0.0
S005489,2026-01-15,Oakland Park,P0022,1,7.3,0.0
S004125,2025-12-09,Oakland Park,P0102,1,16.27,0.0
S005883,2026-02-03,Dania Beach,P0150,1,8.12,0.0
S007726,2026-04-16,Oakland Park,P0280,1,15.83,0.0
S004109,2025-12-08,oakland park,P0224,1,28.47,0.0
S007917,2026-04-21,Dania Beach,P0258,1,20.03,5.0
S005582,2026-01-19,Dania Beach,P0258,1,20.03,0.0
S007994,2026-04-23,Dania Beach,P0028,1,22.61,0.0
S000495,7/20/2025,Dania Beach,P0258,1,20.03,0.0
S003779,2025-11-30,Dania Beach,P0041,1,11.22,0.0
S008175,2026-04-27,Oakland Park,P0162,1,9.66,0.0
S003709,2025-11-27,Dania Beach,P0234,1,39.24,2.0
S008428,2026-05-06,Dania Beach,P0253,1,12.31,0.0
S003638,2025-11-24,Dania Beach,P0126,1,18.39,0.0
S005054,2025-12-28,Dania Beach,P0104,1,23.8,0.0
S005716,2026-01-26,Dania Beach,P0141,1,18.03,2.0
S003714,2025-11-28,Oakland Park,P0019,1,19.0,2.0
S002080,2025-09-23,Dania Beach,P0071,1,14.0,0.0
S004658,2025-12-20,OAKLAND PARK,P0037,2,16.2,0.0
S001371,2025-08-26,Oakland Park,P0068,3,18.85,0.0
S004836,2025-12-24,Oakland Park,P0034,1,17.39,2.0
S005797,2026-01-31,Dania Beach,P0053,1,11.0,0.0
S008473,2026-05-08,Dania Beach,P0300,1,15.39,0.0
S003769,2025-11-30,Lake Worth,P0160,1,15.14,0.0
S005008,2025-12-28,Dania Beach,P0082,1,11.34,2.0
S009637,2026-06-22,OAKLAND PARK,P0033,1,13.41,0.0
S002744,2025-10-19,Dania Beach,P0028,1,22.61,0.0
S001007,2025-08-11,Oakland Park,P0229,1,15.22,
S003712,2025-11-28,Dania Beach,P0162,1,9.66,0.0
S007488,2026-04-10,Dania Beach,P0043,1,11.96,0.0
S008855,2026-05-23,Dania Beach,P0241,1,10.09,0.0
S009217,2026-06-06,Lake Worth,P0113,1,15.71,
S003314,2025-11-10,Lake Worth,P0120,1,23.21,0.0
S001457,2025-08-29,Oakland Park,P0108,1,11.87,0.0
S001540,2025-09-01,Dania Beach,P0265,1,19.55,0.0
S006706,2026-03-15,Oakland Park,P0258,1,20.03,5.0
S001026,8/12/2025,Dania Beach,P0278,2,27.49,0.0
S002592,2025-10-13,Dania Beach,P0233,1,22.74,0.0
S005938,2026-02-06,Lake Worth,P0004,1,33.33,0.0
S002514,2025-10-10,Lake Worth,P0091,1,$10.86,0.0
S007781,2026-04-18,Oakland Park,P0138,1,18.5,2.0
S007265,2026-04-05,Lake Worth,P0234,1,39.24,0.0
S001760,2025-09-10,Dania Beach,P0069,1,21.4,0.0
S006034,2026-02-11,Lake Worth,P0148,1,$17.71,0.0
S003807,2025-12-01,Lake Worth,P0182,1,25.07,0.0
S007506,2026-04-11,Lake Worth,P0258,1,20.03,0.0
S008040,2026-04-24,Dania Beach,P0102,1,16.27,0.0
S004262,2025-12-12,Dania Beach,P0098,1,12.85,0.0
S008719,2026-05-17,Dania Beach,P0138,1,18.5,5.0
S001693,2025-09-07,Oakland Park,P0181,1,38.54,5.0
S005784,2026-01-30,Dania Beach,P0045,1,31.47,0.0
S009457,2026-06-15,Dania Beach,P0222,1,25.03,0.0
S008408,2026-05-06,Lake Worth,P0242,2,16.38,0.0
S006189,2026-02-20,Lake Worth,P0110,2,16.9,0.0
S009190,2026-06-05,Lake Worth,P0266,1,28.75,0.0
S004550,2025-12-18,dania beach,P0258,1,20.03,0.0
S009840,2026-06-30,Dania Beach,P0123,1,32.28,0.0
S005680,2026-01-24,DANIA BEACH,P0071,2,14.0,0.0
S008872,5/23/2026,Oakland Park,P0004,1,33.33,0.0
S001059,2025-08-13,Oakland Park,P0109,1,19.26,0.0
S008277,2026-04-30,Dania Beach,P0258,1,20.03,0.0
S001107,2025-08-15,Lake Worth,P0071,1,14.0,5.0
S001688,2025-09-07,OAKLAND PARK,P0232,3,35.97,
S007552,2026-04-12,Lake Worth,P0234,3,39.24,0.0
S002648,2025-10-15,Oakland Park,P0120,1,23.21,
S001361,2025-08-26,Oakland Park,P0291,1,10.13,0.0
S008514,2026-05-09,Lake Worth,P0069,1,21.4,0.0
S000602,7/26/2025,Dania Beach,P0071,2,14.0,0.0
S004049,2025-12-07,Oakland Park,P0258,1,20.03,0.0
S007275,2026-04-05,Oakland Park,P0250,1,26.07,0.0
S008410,2026-05-06,Dania Beach,P0298,1,10.79,0.0
S006857,2026-03-21,Dania Beach,P0232,3,35.97,2.0
S005275,2026-01-04,Dania Beach,P0253,2,12.31,0.0
S006346,2026-02-28,Dania Beach,P0028,1,22.61,0.0
S009386,2026-06-13,Dania Beach,P0168,1,9.03,
S003079,2025-11-01,Dania Beach,P0274,1,22.73,0.0
S001430,8/28/2025,Lake Worth,P0226,1,19.09,0.0
S008463,5/8/2026,DANIA BEACH,P0100,1,34.67,0.0
S000695,2025-07-29,Lake Worth,P0183,1,39.68,
S004228,2025-12-11,Dania Beach,P0258,1,20.03,0.0
S001877,2025-09-14,Lake Worth,P0120,1,23.21,0.0
S001231,2025-08-20,Dania Beach,P0007,1,18.87,5.0
S008096,2026-04-25,Dania Beach,P0112,1,9.26,0.0
S007450,2026-04-09,Dania Beach,P0028,1,22.61,0.0
S004263,2025-12-12,Oakland Park,P0231,1,16.4,0.0
S001338,2025-08-25,Oakland Park,P0097,1,11.18,0.0
S001082,2025-08-14,Oakland Park,P0250,1,26.07,0.0
S008742,2026-05-18,OAKLAND PARK,P0112,1,9.26,0.0
S009597,2026-06-21,Dania Beach,P0057,1,31.85,5.0
S006711,2026-03-15,Lake Worth,P0028,1,$22.61,0.0
S000409,2025-07-17,Dania Beach,P0181,1,38.54,0.0
S007375,2026-04-07,Oakland Park,P0028,2,22.61,0.0
S002012,2025-09-21,dania beach,P0181,1,38.54,
S006827,2026-03-20,Oakland Park,P0207,1,8.62,0.0
S008613,2026-05-13,Oakland Park,P0002,1,33.09,0.0
S008358,5/3/2026,Oakland Park,P0243,1,14.68,0.0
S007934,2026-04-21,Dania Beach,P0229,1,15.22,0.0
S003057,2025-10-31,DANIA BEACH,P0251,1,16.69,0.0
S006014,2026-02-10,Lake Worth,P0196,1,23.33,0.0
S002975,2025-10-28,Oakland Park,P0098,2,12.85,0.0
S007525,2026-04-11,Dania Beach,P0138,1,18.5,0.0
S007537,2026-04-11,Lake Worth,P0286,1,17.06,0.0
S009293,2026-06-08,Lake Worth,P0102,1,16.27,0.0
S006486,3/6/2026,Oakland Park,P0034,1,$17.39,0.0
S002072,2025-09-23,Dania Beach,P0147,2,40.67,0.0
S007576,4/12/2026,Dania Beach,P0232,1,35.97,2.0
S004894,2025-12-26,Dania Beach,P0248,1,14.4,0.0
S002838,2025-10-23,Dania Beach,P0028,1,22.61,0.0
S001411,2025-08-27,Oakland Park,P0144,1,$39.21,0.0
S005376,2026-01-09,Dania Beach,P0264,1,39.66,0.0
S002787,2025-10-20,Dania Beach,P0261,1,13.52,2.0
S008857,2026-05-23,Oakland Park,P0070,1,22.38,0.0
S000440,2025-07-18,Dania Beach,P0108,1,11.87,0.0
S003738,2025-11-29,dania beach,P0188,1,14.19,0.0
S003206,2025-11-06,Oakland Park,P0063,1,32.31,0.0
S007050,2026-03-29,Oakland Park,P0035,1,25.13,0.0
S004668,2025-12-21,Dania Beach,P0138,1,18.5,0.0
S006775,2026-03-18,Dania Beach,P0219,1,19.95,0.0
S001888,2025-09-15,Lake Worth,P0260,1,16.34,0.0
S009377,2026-06-13,Oakland Park,P0105,1,41.09,0.0
S000776,2025-08-02,Dania Beach,P0192,2,9.96,0.0
S003969,2025-12-05,Oakland Park,P0138,1,18.5,
S001977,2025-09-20,Oakland Park,P0035,1,25.13,0.0
S003800,2025-12-01,Oakland Park,P0233,1,22.74,0.0
S005827,2026-02-01,Dania Beach,P0258,1,20.03,0.0
S006733,2026-03-16,Dania Beach,P0022,1,7.3,0.0
S007971,2026-04-22,dania beach,P0258,1,20.03,0.0
S004052,2025-12-07,Dania Beach,P0229,2,15.22,0.0
S004767,12/23/2025,Dania Beach,P0123,1,32.28,0.0
S004353,2025-12-14,Oakland Park,P0152,1,10.83,0.0
S003071,11/1/2025,Lake Worth,P0229,1,15.22,0.0
S005591,2026-01-20,Dania Beach,P0041,1,11.22,0.0
S002470,2025-10-08,Lake Worth,P0075,2,16.43,0.0
S009146,2026-06-03,Dania Beach,P0055,1,18.49,2.0
S008374,2026-05-04,Oakland Park,P0258,1,$20.03,2.0
S001201,2025-08-19,Lake Worth,P0253,1,12.31,0.0
S008548,2026-05-10,Dania Beach,P0028,1,22.61,0.0
S001767,2025-09-10,Oakland Park,P0069,1,21.4,0.0
S009095,2026-06-01,Oakland Park,P0178,1,35.29,
S007617,2026-04-13,Oakland Park,P0112,3,9.26,0.0
S005310,2026-01-05,Dania Beach,P0055,1,18.49,2.0
S000922,2025-08-07,Oakland Park,P0267,1,35.08,0.0
S004232,2025-12-11,Dania Beach,P0246,1,14.88,0.0
S004205,2025-12-11,Lake Worth,P0107,1,35.69,
S008602,2026-05-13,Oakland Park,P0285,3,24.04,0.0
S004847,2025-12-24,Lake Worth,P0250,1,26.07,0.0
S009415,2026-06-14,Lake Worth,P0123,1,32.28,0.0
S008021,2026-04-24,oakland park,P0156,1,33.24,0.0
S003296,2025-11-09,Dania Beach,P0028,1,22.61,0.0
S004221,2025-12-11,Lake Worth,P0153,1,24.73,0.0
S000319,2025-07-13,DANIA BEACH,P0129,2,7.89,0.0
S000872,2025-08-05,Oakland Park,P0269,1,19.37,0.0
S004425,2025-12-15,Dania Beach,P0258,1,$20.03,0.0
S008026,2026-04-24,DANIA BEACH,P0152,1,10.83,0.0
S008510,2026-05-09,oakland park,P0008,1,23.36,0.0
S004908,2025-12-26,Dania Beach,P0028,1,22.61,0.0
S008655,2026-05-15,Oakland Park,P0221,1,26.83,0.0
S008858,2026-05-23,Oakland Park,P0035,3,25.13,0.0
S002855,2025-10-24,Oakland Park,P0298,1,10.79,0.0
S002016,2025-09-21,Lake Worth,P0187,1,8.33,0.0
S001029,2025-08-12,Dania Beach,P0141,1,18.03,0.0
S007372,4/7/2026,Dania Beach,P0265,2,19.55,5.0
S005055,2025-12-28,Dania Beach,P0141,1,18.03,0.0
S006426,2026-03-03,Dania Beach,P0029,1,44.82,0.0
S002888,2025-10-25,Oakland Park,P0022,2,7.3,0.0
S004661,2025-12-20,Dania Beach,P0258,1,20.03,0.0
S003910,2025-12-04,Oakland Park,P0094,1,15.94,0.0
S009421,2026-06-14,Dania Beach,P0258,1,20.03,2.0
S000238,7/9/2025,Dania Beach,P0258,1,20.03,0.0
S004326,12/13/2025,Dania Beach,P0232,1,35.97,0.0
S007841,2026-04-19,Dania Beach,P0007,1,18.87,0.0
S007224,4/4/2026,OAKLAND PARK,P0041,2,11.22,
S003887,2025-12-03,Lake Worth,P0180,1,14.34,0.0
S002848,2025-10-23,Oakland Park,P0014,1,41.58,0.0
S004523,2025-12-17,Oakland Park,P0079,3,38.19,0.0
S002683,2025-10-17,Dania Beach,P0219,1,19.95,0.0
S005134,2025-12-30,Oakland Park,P0102,1,16.27,2.0
S002325,2025-10-02,Dania Beach,P0141,1,18.03,0.0
S004794,2025-12-23,Oakland Park,P0120,1,23.21,0.0
S007508,2026-04-11,DANIA BEACH,P0129,1,7.89,0.0
S002121,2025-09-25,Dania Beach,P0229,1,15.22,0.0
S000730,2025-07-31,Dania Beach,P0281,1,17.35,2.0
S007572,2026-04-12,Oakland Park,P0258,2,20.03,0.0
S008202,2026-04-28,OAKLAND PARK,P0080,1,3.25,2.0
S008383,2026-05-04,Oakland Park,P0278,1,27.49,0.0
S007541,2026-04-11,Oakland Park,P0203,1,28.04,0.0
S007355,2026-04-07,Oakland Park,P0071,1,14.0,0.0
S007526,2026-04-11,Oakland Park,P0116,1,38.74,0.0
S005028,2025-12-28,Lake Worth,P0207,1,8.62,0.0
S005232,2026-01-02,Dania Beach,P0074,1,23.62,0.0
S002568,2025-10-12,Oakland Park,P0186,1,8.27,0.0
S002911,2025-10-26,Oakland Park,P0209,1,38.73,0.0
S007531,2026-04-11,Oakland Park,P0298,1,10.79,0.0
S009325,2026-06-11,Oakland Park,P0123,1,32.28,0.0
S000482,2025-07-20,Lake Worth,P0112,1,9.26,0.0
S007589,2026-04-12,Dania Beach,P0033,1,13.41,0.0
S005701,2026-01-25,Dania Beach,P0141,1,18.03,0.0
S005342,2026-01-07,Oakland Park,P0283,1,41.77,2.0
S002226,2025-09-29,Dania Beach,P0220,1,18.24,0.0
S005682,2026-01-24,Oakland Park,P0028,1,22.61,
S008067,2026-04-25,Dania Beach,P0109,1,19.26,0.0
S007681,2026-04-14,Oakland Park,P0181,1,38.54,0.0
S007860,2026-04-19,Oakland Park,P0157,1,8.43,0.0
S004645,2025-12-20,Dania Beach,P0082,2,11.34,0.0
S005931,2026-02-06,Dania Beach,P0091,1,10.86,0.0
S007051,2026-03-29,Lake Worth,P0272,1,18.29,0.0
S006734,2026-03-16,Oakland Park,P0229,1,15.22,0.0
S005042,2025-12-28,Oakland Park,P0022,1,7.3,0.0
S006032,2026-02-11,Dania Beach,P0181,1,38.54,2.0
S004880,2025-12-25,Oakland Park,P0229,2,15.22,0.0
S003900,2025-12-04,Dania Beach,P0006,1,18.74,0.0
S007060,2026-03-30,Oakland Park,P0137,1,34.89,0.0
S005277,2026-01-04,Lake Worth,P0239,1,7.76,0.0
S004984,2025-12-27,Oakland Park,P0196,1,23.33,2.0
S007116,2026-04-01,Oakland Park,P0066,1,15.19,0.0
S004438,2025-12-15,Dania Beach,P0169,1,28.05,0.0
S006097,2026-02-15,dania beach,P0116,1,38.74,0.0
S000025,2025-07-02,Lake Worth,P0250,1,26.07,0.0
S008162,2026-04-27,Dania Beach,P0025,1,37.2,0.0
S004948,2025-12-27,Dania Beach,P0138,1,18.5,0.0
S009823,2026-06-30,Oakland Park,P0158,1,15.94,0.0
S003014,10/30/2025,Lake Worth,P0037,1,16.2,
S005525,2026-01-17,Oakland Park,P0258,1,20.03,2.0
S008612,2026-05-13,Lake Worth,P0264,1,39.66,5.0
S006122,2026-02-16,Oakland Park,P0196,1,23.33,0.0
S001873,2025-09-14,Dania Beach,P0165,1,17.48,
S001787,2025-09-11,Lake Worth,P0237,3,18.61,0.0
S005265,2026-01-03,Oakland Park,P0185,1,20.14,
S008502,2026-05-09,Dania Beach,P0120,1,23.21,0.0
S006278,2026-02-25,Dania Beach,P0106,1,14.38,0.0
S001764,2025-09-10,OAKLAND PARK,P0099,1,32.17,0.0
S007122,2026-04-01,Lake Worth,P0156,1,33.24,0.0
S006272,2026-02-24,Oakland Park,P0119,1,10.1,2.0
S007612,2026-04-13,Lake Worth,P0122,1,15.39,5.0
S009132,2026-06-02,Lake Worth,P0099,1,32.17,0.0
S005842,2026-02-01,Dania Beach,P0152,1,10.83,0.0
S002400,2025-10-05,Oakland Park,P0258,1,20.03,0.0
S007680,2026-04-14,Dania Beach,P0197,1,24.23,0.0
S004351,2025-12-14,Dania Beach,P0282,1,14.8,0.0
S004088,2025-12-07,Lake Worth,P0117,1,13.24,0.0
S000742,2025-07-31,Dania Beach,P0229,1,15.22,0.0
S006968,2026-03-26,Dania Beach,P0013,1,19.04,0.0
S004315,2025-12-13,dania beach,P0245,1,30.57,0.0
S009616,2026-06-21,Dania Beach,P0229,1,15.22,0.0
S004108,2025-12-08,Dania Beach,P0258,1,20.03,0.0
S003727,2025-11-28,Oakland Park,P0135,2,18.06,0.0
S006929,2026-03-24,DANIA BEACH,P0209,2,38.73,0.0
S007847,2026-04-19,Dania Beach,P0138,1,18.5,0.0
S004862,2025-12-25,Dania Beach,P0050,1,16.14,2.0
S000454,2025-07-19,Oakland Park,P0001,1,37.04,0.0
S004059,2025-12-07,Oakland Park,P0047,1,11.39,0.0
S007244,2026-04-04,Dania Beach,P0116,1,$38.74,0.0
S006599,2026-03-10,Oakland Park,P0037,1,16.2,5.0
S006871,2026-03-21,Lake Worth,P0150,1,8.12,0.0
S000912,2025-08-07,Lake Worth,P0045,1,31.47,0.0
S004101,2025-12-08,Dania Beach,P0132,1,38.62,0.0
S006195,2026-02-20,Oakland Park,P0037,1,16.2,0.0
S005253,2026-01-03,Oakland Park,P0159,1,5.86,0.0
S000241,7/9/2025,Dania Beach,P0226,1,19.09,5.0
S002393,2025-10-05,Dania Beach,P0163,2,12.13,0.0
S008604,2026-05-13,DANIA BEACH,P0028,1,22.61,0.0
S001530,2025-09-01,Dania Beach,P0138,1,18.5,0.0
S003366,2025-11-13,Oakland Park,P0284,1,19.93,0.0
S009156,2026-06-04,Dania Beach,P0181,1,38.54,0.0
S001378,2025-08-26,Lake Worth,P0121,1,26.48,0.0
S007842,2026-04-19,Oakland Park,P0229,1,15.22,0.0
S001176,2025-08-18,Oakland Park,P0258,1,20.03,
S008310,2026-05-02,Oakland Park,P0046,1,16.17,0.0
S003253,11/8/2025,Oakland Park,P0028,1,22.61,0.0
S009436,2026-06-15,Dania Beach,P0229,1,15.22,
S004453,2025-12-16,Dania Beach,P0185,1,20.14,0.0
S006853,3/21/2026,Lake Worth,P0258,1,20.03,0.0
S005019,2025-12-28,Oakland Park,P0263,1,24.16,0.0
S000851,2025-08-04,Lake Worth,P0148,1,17.71,0.0
S009552,6/20/2026,Dania Beach,P0120,1,23.21,0.0
S003990,2025-12-06,Dania Beach,P0258,1,20.03,0.0
S003657,2025-11-25,Oakland Park,P0112,1,9.26,2.0
S001372,2025-08-26,Dania Beach,P0003,1,11.11,0.0
S005068,2025-12-28,Oakland Park,P0278,1,27.49,0.0
S000259,2025-07-10,Dania Beach,P0028,1,22.61,0.0
S001678,2025-09-06,Dania Beach,P0042,2,16.07,0.0
S001798,9/11/2025,Lake Worth,P0216,1,14.8,0.0
S000768,2025-08-01,Oakland Park,P0010,2,26.25,0.0
S004941,2025-12-27,Oakland Park,P0231,1,16.4,0.0
S007127,2026-04-01,Oakland Park,P0282,1,14.8,0.0
S008244,2026-04-29,Dania Beach,P0250,1,26.07,0.0
S006796,2026-03-19,Oakland Park,P0229,1,15.22,0.0
S002728,2025-10-18,Dania Beach,P0175,1,10.78,0.0
S006330,2/27/2026,lake worth,P0181,1,38.54,0.0
S007142,2026-04-01,Dania Beach,P0258,1,20.03,0.0
S005840,2026-02-01,Lake Worth,P0120,1,23.21,0.0
S007764,2026-04-17,Oakland Park,P0138,1,18.5,
S009722,2026-06-26,Oakland Park,P0250,1,26.07,2.0
S002949,2025-10-27,Dania Beach,P0123,1,32.28,0.0
S006154,2026-02-18,Dania Beach,P0175,1,10.78,0.0
S000749,7/31/2025,Lake Worth,P0232,1,35.97,0.0
S000560,2025-07-24,Oakland Park,P0031,1,23.06,0.0
S001391,2025-08-27,Oakland Park,P0176,1,38.34,0.0
S000291,2025-07-12,Oakland Park,P0229,1,15.22,0.0
S002751,2025-10-19,Oakland Park,P0286,1,17.06,0.0
S004994,2025-12-27,Dania Beach,P0098,1,12.85,0.0
S008466,5/8/2026,Dania Beach,P0232,1,35.97,0.0
S006243,2026-02-22,Oakland Park,P0026,1,$24.77,0.0
S005645,2026-01-23,Dania Beach,P0024,1,12.01,0.0
S000568,2025-07-24,Dania Beach,P0258,2,20.03,2.0
S006919,2026-03-23,Dania Beach,P0250,1,26.07,0.0
S005166,12/30/2025,Oakland Park,P0170,1,12.29,0.0
S003987,2025-12-06,OAKLAND PARK,P0036,1,4.54,2.0
S007599,2026-04-12,Lake Worth,P0022,1,$7.3,0.0
S004656,2025-12-20,Dania Beach,P0138,1,18.5,0.0
S002086,2025-09-23,Oakland Park,P0045,2,31.47,0.0
S004063,2025-12-07,Dania Beach,P0148,1,17.71,0.0
S003246,2025-11-08,Dania Beach,P0283,1,41.77,0.0
S008399,2026-05-05,Dania Beach,P0181,1,38.54,0.0
S007549,2026-04-12,Oakland Park,P0078,1,34.08,0.0
S003532,2025-11-20,Dania Beach,P0234,3,39.24,0.0
S001719,2025-09-08,Dania Beach,P0258,1,20.03,0.0
S001585,2025-09-03,Oakland Park,P0026,1,$24.77,0.0
S001827,2025-09-12,Dania Beach,P0123,2,32.28,0.0
S003646,2025-11-25,Oakland Park,P0127,1,26.3,
S007457,2026-04-09,Dania Beach,P0260,1,16.34,0.0
S008089,2026-04-25,Dania Beach,P0207,1,8.62,0.0
S008658,2026-05-15,Lake Worth,P0062,1,34.29,0.0
S007945,2026-04-22,Dania Beach,P0105,1,41.09,0.0
